410174 1971 3 14.45 
410174 1971 4 17.60 
410174 1971 5 21.97 
410174 1971 6 25.22 
410174 1971 7 26.20 
410174 1971 8 23.27 
410174 1971 9 21.83 
410174 1971 10 17.49 
410174 1971 11 14.29 
410174 1971 12 10.38 
410174 1972 1 10.09 
410174 1972 2 11.16 
410174 1972 3 16.69 
410174 1972 4 20.65 
410174 1972 5 21.72 
410174 1972 6 25.37 
410174 1972 7 25.85 
410174 1972 8 24.46 
410174 1972 9 23.31 
410174 1972 10 19.28 
410174 1972 11 11.05 
410174 1972 12 9.95 
410174 1973 1 7.39 
410174 1973 2 9.04 
410174 1973 3 13.96 
410174 1973 4 15.91 
410174 1973 5 21.38 
410174 1973 6 25.12 
410174 1973 7 25.38 
410174 1973 8 24.46 
410174 1973 9 22.83 
410174 1973 10 19.76 
410174 1973 11 15.82 
410174 1973 12 9.68 
410174 1974 1 10.44 
410174 1974 2 10.39 
410174 1974 3 17.70 
410174 1974 4 19.13 
410174 1974 5 24.24 
410174 1974 6 26.02 
410174 1974 7 26.04 
410174 1974 8 24.11 
410174 1974 9 20.10 
410174 1974 10 17.61 
410174 1974 11 11.99 
410174 1974 12 8.51 
410174 1975 1 8.81 
410174 1975 2 10.57 
410174 1975 3 13.44 
410174 1975 4 17.24 
410174 1975 5 20.89 
410174 1975 6 27.06 
410174 1975 7 23.69 
410174 1975 8 24.45 
410174 1975 9 20.66 
410174 1975 10 18.29 
410174 1975 11 12.92 
410174 1975 12 9.15 
410174 1976 1 7.83 
410174 1976 2 13.63 
410174 1976 3 14.32 
410174 1976 4 18.57 
410174 1976 5 20.01 
410174 1976 6 25.31 
410174 1976 7 23.37 
410174 1976 8 24.00 
410174 1976 9 21.06 
410174 1976 10 15.09 
410174 1976 11 8.85 
410174 1976 12 7.28 
410174 1977 1 7.75 
410174 1977 2 10.95 
410174 1977 3 13.45 
410174 1977 4 17.73 
410174 1977 5 22.97 
410174 1977 6 26.37 
410174 1977 7 26.13 
410174 1977 8 27.59 
410174 1977 9 25.72 
410174 1977 10 19.42 
410174 1977 11 13.71 
410174 1977 12 12.14 
410174 1978 1 8.64 
410174 1978 2 8.91 
410174 1978 3 14.63 
410174 1978 4 19.97 
410174 1978 5 23.50 
410174 1978 6 26.51 
410174 1978 7 26.66 
410174 1978 8 24.38 
410174 1978 9 21.19 
410174 1978 10 17.59 
410174 1978 11 14.12 
410174 1978 12 8.60 
410174 1979 1 6.87 
410174 1979 2 9.42 
410174 1979 3 13.69 
410174 1979 4 18.32 
410174 1979 5 21.15 
410174 1979 6 24.06 
410174 1979 7 26.63 
410174 1979 8 24.54 
410174 1979 9 20.99 
410174 1979 10 19.82 
410174 1979 11 10.27 
410174 1979 12 8.96 
410493 1970 1 5.77 
410493 1970 2 10.05 
410493 1970 3 10.79 
410493 1970 4 18.92 
410493 1970 5 20.77 
410493 1970 6 25.59 
410493 1970 7 28.00 
410493 1970 8 28.09 
410493 1970 9 25.15 
410493 1970 10 16.52 
410493 1970 11 11.42 
410493 1970 12 11.51 
410493 1971 1 9.03 
410493 1971 2 10.31 
410493 1971 3 14.33 
410493 1971 4 19.04 
410493 1971 5 24.13 
410493 1971 6 27.49 
410493 1971 7 28.17 
410493 1971 8 24.29 
410493 1971 9 22.52 
410493 1971 10 18.50 
410493 1971 11 12.30 
410493 1971 12 9.62 
410493 1972 1 7.89 
410493 1972 2 10.44 
410493 1972 3 17.00 
410493 1972 4 21.92 
410493 1972 5 22.09 
410493 1972 6 26.69 
410493 1972 7 26.86 
410493 1972 8 26.18 
410493 1972 9 24.88 
410493 1972 10 18.48 
410493 1972 11 9.43 
410493 1972 12 7.18 
410493 1973 1 3.62 
410493 1973 2 8.73 
410493 1973 3 16.63 
410493 1973 4 17.82 
410493 1973 5 22.89 
410493 1973 6 24.69 
410493 1973 7 26.85 
410493 1973 8 26.97 
410493 1973 9 24.25 
410493 1973 10 19.29 
410493 1973 11 15.63 
410493 1973 12 8.20 
410493 1974 1 7.18 
410493 1974 2 11.17 
410493 1974 3 17.95 
410493 1974 4 20.18 
410493 1974 5 24.51 
410493 1974 6 27.30 
410493 1974 7 28.57 
410493 1974 8 25.96 
410493 1974 9 19.66 
410493 1974 10 18.10 
410493 1974 11 11.36 
410493 1974 12 7.05 
410493 1975 1 7.61 
410493 1975 2 9.17 
410493 1975 3 13.46 
410493 1975 4 18.22 
410493 1975 5 22.03 
410493 1975 6 26.26 
410493 1975 7 26.17 
410493 1975 8 26.51 
410493 1975 9 22.29 
410493 1975 10 18.67 
410493 1975 11 13.28 
410493 1975 12 8.93 
410493 1976 1 7.15 
410493 1976 2 14.20 
410493 1976 3 15.06 
410493 1976 4 18.69 
410493 1976 5 21.08 
410493 1976 6 26.57 
410493 1976 7 25.47 
410493 1976 8 27.07 
410493 1976 9 23.70 
410493 1976 10 14.87 
410493 1976 11 8.24 
410493 1976 12 6.60 
410493 1977 1 4.33 
410493 1977 2 10.39 
410493 1977 3 13.67 
410493 1977 4 17.48 
410493 1977 5 23.55 
410493 1977 6 27.12 
410493 1977 7 28.60 
410493 1977 8 29.63 
410493 1977 9 28.19 
410493 1977 10 19.99 
410493 1977 11 13.61 
410493 1977 12 10.01 
410493 1978 1 2.94 
410493 1978 2 5.15 
410493 1978 3 12.98 
410493 1978 4 21.24 
410493 1978 5 24.06 
410493 1978 6 27.15 
410493 1978 7 30.22 
410493 1978 8 27.20 
410493 1978 9 24.78 
410493 1978 10 18.66 
410493 1978 11 13.39 
410493 1978 12 7.53 
410493 1979 1 3.16 
410493 1979 2 8.35 
410493 1979 3 13.98 
410493 1979 4 19.18 
410493 1979 5 21.48 
410493 1979 6 25.88 
410493 1979 7 28.58 
410493 1979 8 27.32 
410493 1979 9 23.65 
410493 1979 10 20.69 
410493 1979 11 9.87 
410493 1979 12 7.90 
410498 1970 1 6.38 
410498 1970 2 8.73 
410498 1970 3 9.69 
410498 1970 4 17.23 
410498 1970 5 20.91 
410498 1970 6 24.81 
410498 1970 7 26.29 
410498 1970 8 26.15 
410498 1970 9 22.76 
410498 1970 10 14.27 
410498 1970 11 11.41 
410498 1970 12 10.00 
410498 1971 1 9.21 
410498 1971 2 9.66 
410498 1971 3 11.52 
410498 1971 4 17.24 
410498 1971 5 22.59 
410498 1971 6 26.66 
410498 1971 7 27.57 
410498 1971 8 24.88 
410498 1971 9 21.43 
410498 1971 10 16.99 
410498 1971 11 12.78 
410498 1971 12 9.95 
410498 1972 1 8.25 
410498 1972 2 10.08 
410498 1972 3 15.17 
410498 1972 4 19.83 
410498 1972 5 21.15 
410498 1972 6 25.49 
410498 1972 7 25.77 
410498 1972 8 24.42 
410498 1972 9 22.80 
410498 1972 10 17.59 
410498 1972 11 8.74 
410498 1972 12 7.13 
410498 1973 1 5.40 
410498 1973 2 7.43 
410498 1973 3 12.82 
410498 1973 4 14.93 
410498 1973 5 20.14 
410498 1973 6 24.61 
410498 1973 7 25.62 
410498 1973 8 24.83 
410498 1973 9 22.09 
410498 1973 10 18.12 
410498 1973 11 13.63 
410498 1973 12 8.97 
410498 1974 1 7.73 
410498 1974 2 9.86 
410498 1974 3 17.07 
410498 1974 4 17.19 
410498 1974 5 23.71 
410498 1974 6 26.37 
410498 1974 7 26.61 
410498 1974 8 24.31 
410498 1974 9 18.37 
410498 1974 10 16.60 
410498 1974 11 10.04 
410498 1974 12 7.46 
410498 1975 1 8.13 
410498 1975 2 9.43 
410498 1975 3 11.79 
410498 1975 4 15.25 
410498 1975 5 19.88 
410498 1975 6 25.77 
410498 1975 7 23.96 
410498 1975 8 24.98 
410498 1975 9 20.06 
410498 1975 10 17.69 
410498 1975 11 11.53 
410498 1975 12 8.67 
410498 1976 1 6.75 
410498 1976 2 13.62 
410498 1976 3 13.96 
410498 1976 4 18.60 
410498 1976 5 20.11 
410498 1976 6 25.67 
410498 1976 7 24.41 
410498 1976 8 24.80 
410498 1976 9 20.26 
410498 1976 10 13.34 
410498 1976 11 7.79 
410498 1976 12 6.18 
410498 1977 1 6.15 
410498 1977 2 10.29 
410498 1977 3 12.81 
410498 1977 4 17.27 
410498 1977 5 22.43 
410498 1977 6 26.58 
410498 1977 7 27.44 
410498 1977 8 28.06 
410498 1977 9 26.43 
410498 1977 10 18.45 
410498 1977 11 11.87 
410498 1977 12 11.39 
410498 1978 1 6.07 
410498 1978 2 6.39 
410498 1978 3 14.34 
410498 1978 4 19.99 
410498 1978 5 23.44 
410498 1978 6 27.41 
410498 1978 7 27.52 
410498 1978 8 25.64 
410498 1978 9 20.41 
410498 1978 10 17.18 
410498 1978 11 12.57 
410498 1978 12 6.98 
410498 1979 1 3.82 
410498 1979 2 7.93 
410498 1979 3 12.89 
410498 1979 4 17.35 
410498 1979 5 20.78 
410498 1979 6 24.09 
410498 1979 7 26.64 
410498 1979 8 24.42 
410498 1979 9 21.69 
410498 1979 10 18.96 
410498 1979 11 9.27 
410498 1979 12 7.53 
410639 1970 1 9.17 
410639 1970 2 13.99 
410639 1970 3 15.40 
410639 1970 4 21.42 
410639 1970 5 22.46 
410639 1970 6 25.80 
410639 1970 7 27.48 
410639 1970 8 28.03 
410639 1970 9 26.06 
410639 1970 10 21.30 
410639 1970 11 15.90 
410639 1970 12 17.50 
410639 1971 1 15.94 
410639 1971 2 15.24 
410639 1971 3 19.07 
410639 1971 4 20.85 
410639 1971 5 24.96 
410639 1971 6 27.69 
410639 1971 7 29.28 
410639 1971 8 27.29 
410639 1971 9 25.68 
410639 1971 10 22.76 
410639 1971 11 17.71 
410639 1971 12 15.62 
410639 1972 1 13.75 
410639 1972 2 14.14 
410639 1972 3 19.93 
410639 1972 4 23.81 
410639 1972 5 23.44 
410639 1972 6 26.73 
410639 1972 7 27.33 
410639 1972 8 27.24 
410639 1972 9 27.36 
410639 1972 10 22.38 
410639 1972 11 13.60 
410639 1972 12 10.88 
410639 1973 1 9.39 
410639 1973 2 11.93 
410639 1973 3 19.90 
410639 1973 4 19.42 
410639 1973 5 23.74 
410639 1973 6 26.21 
410639 1973 7 28.17 
410639 1973 8 26.83 
410639 1973 9 26.21 
410639 1973 10 23.08 
410639 1973 11 20.86 
410639 1973 12 14.08 
410639 1974 1 11.93 
410639 1974 2 15.19 
410639 1974 3 20.82 
410639 1974 4 21.66 
410639 1974 5 25.50 
410639 1974 6 26.36 
410639 1974 7 28.07 
410639 1974 8 27.71 
410639 1974 9 24.16 
410639 1974 10 21.71 
410639 1974 11 16.28 
410639 1974 12 12.50 
410639 1975 1 14.21 
410639 1975 2 14.16 
410639 1975 3 18.82 
410639 1975 4 21.72 
410639 1975 5 25.32 
410639 1975 6 27.06 
410639 1975 7 27.32 
410639 1975 8 27.80 
410639 1975 9 24.66 
410639 1975 10 22.23 
410639 1975 11 17.81 
410639 1975 12 13.74 
410639 1976 1 12.13 
410639 1976 2 16.96 
410639 1976 3 19.20 
410639 1976 4 21.39 
410639 1976 5 22.13 
410639 1976 6 26.58 
410639 1976 7 26.53 
410639 1976 8 27.53 
410639 1976 9 26.30 
410639 1976 10 17.74 
410639 1976 11 12.67 
410639 1976 12 10.33 
410639 1977 1 7.96 
410639 1977 2 13.28 
410639 1977 3 18.05 
410639 1977 4 20.20 
410639 1977 5 24.02 
410639 1977 6 26.82 
410639 1977 7 28.18 
410639 1977 8 29.27 
410639 1977 9 28.11 
410639 1977 10 22.47 
410639 1977 11 18.63 
410639 1977 12 14.04 
410639 1978 1 7.89 
410639 1978 2 9.08 
410639 1978 3 16.30 
410639 1978 4 21.21 
410639 1978 5 26.22 
410639 1978 6 27.22 
410639 1978 7 29.09 
410639 1978 8 28.01 
410639 1978 9 26.11 
410639 1978 10 21.38 
410639 1978 11 18.24 
410639 1978 12 13.21 
410639 1979 1 8.30 
410639 1979 2 11.59 
410639 1979 3 18.80 
410639 1979 4 21.29 
410639 1979 5 22.71 
410639 1979 6 26.13 
410639 1979 7 27.64 
410639 1979 8 27.38 
410639 1979 9 24.60 
410639 1979 10 22.98 
410639 1979 11 15.43 
410639 1979 12 13.56 
410832 1970 1 5.93 
410832 1970 2 10.57 
410832 1970 3 12.22 
410832 1970 4 19.70 
410832 1970 5 20.70 
410832 1970 6 25.25 
410832 1970 7 27.48 
410832 1970 8 27.99 
410832 1970 9 25.12 
410832 1970 10 17.94 
410832 1970 11 12.41 
410832 1970 12 13.26 
410832 1971 1 11.45 
410832 1971 2 11.24 
410832 1971 3 14.98 
410832 1971 4 18.26 
410832 1971 5 23.21 
410832 1971 6 27.33 
410832 1971 7 28.42 
410832 1971 8 25.25 
410832 1971 9 24.43 
410832 1971 10 20.08 
410832 1971 11 14.23 
410832 1971 12 11.73 
410832 1972 1 9.05 
410832 1972 2 11.40 
410832 1972 3 17.71 
410832 1972 4 21.21 
410832 1972 5 21.75 
410832 1972 6 25.72 
410832 1972 7 26.99 
410832 1972 8 26.74 
410832 1972 9 26.17 
410832 1972 10 19.37 
410832 1972 11 10.23 
410832 1972 12 7.55 
410832 1973 1 6.11 
410832 1973 2 8.96 
410832 1973 3 15.98 
410832 1973 4 15.99 
410832 1973 5 21.55 
410832 1973 6 24.53 
410832 1973 7 26.92 
410832 1973 8 26.35 
410832 1973 9 24.71 
410832 1973 10 20.45 
410832 1973 11 16.95 
410832 1973 12 9.97 
410832 1974 1 8.07 
410832 1974 2 11.90 
410832 1974 3 18.41 
410832 1974 4 19.00 
410832 1974 5 23.98 
410832 1974 6 25.65 
410832 1974 7 28.05 
410832 1974 8 26.18 
410832 1974 9 20.98 
410832 1974 10 18.72 
410832 1974 11 12.44 
410832 1974 12 8.19 
410832 1975 1 10.51 
410832 1975 2 10.06 
410832 1975 3 14.63 
410832 1975 4 18.20 
410832 1975 5 21.74 
410832 1975 6 25.24 
410832 1975 7 26.28 
410832 1975 8 26.89 
410832 1975 9 22.52 
410832 1975 10 19.53 
410832 1975 11 14.16 
410832 1975 12 9.72 
410832 1976 1 7.69 
410832 1976 2 14.61 
410832 1976 3 15.61 
410832 1976 4 18.29 
410832 1976 5 19.97 
410832 1976 6 25.04 
410832 1976 7 25.14 
410832 1976 8 26.87 
410832 1976 9 24.11 
410832 1976 10 14.53 
410832 1976 11 9.96 
410832 1976 12 7.74 
410832 1977 1 4.52 
410832 1977 2 10.21 
410832 1977 3 14.85 
410832 1977 4 17.88 
410832 1977 5 22.61 
410832 1977 6 26.04 
410832 1977 7 28.14 
410832 1977 8 29.12 
410832 1977 9 27.12 
410832 1977 10 20.37 
410832 1977 11 14.66 
410832 1977 12 9.73 
410832 1978 1 4.49 
410832 1978 2 5.49 
410832 1978 3 13.37 
410832 1978 4 19.17 
410832 1978 5 23.94 
410832 1978 6 26.55 
410832 1978 7 29.22 
410832 1978 8 27.03 
410832 1978 9 24.06 
410832 1978 10 19.18 
410832 1978 11 15.01 
410832 1978 12 8.37 
410832 1979 1 3.53 
410832 1979 2 8.36 
410832 1979 3 15.10 
410832 1979 4 18.46 
410832 1979 5 20.63 
410832 1979 6 25.24 
410832 1979 7 27.46 
410832 1979 8 26.77 
410832 1979 9 23.62 
410832 1979 10 21.82 
410832 1979 11 11.45 
410832 1979 12 9.70 
410902 1970 1 6.64 
410902 1970 2 11.28 
410902 1970 3 12.55 
410902 1970 4 19.95 
410902 1970 5 20.87 
410902 1970 6 25.02 
410902 1970 7 26.94 
410902 1970 8 27.47 
410902 1970 9 25.48 
410902 1970 10 18.24 
410902 1970 11 12.70 
410902 1970 12 13.91 
410902 1971 1 11.80 
410902 1971 2 12.23 
410902 1971 3 16.02 
410902 1971 4 18.53 
410902 1971 5 23.18 
410902 1971 6 27.08 
410902 1971 7 27.45 
410902 1971 8 25.13 
410902 1971 9 24.67 
410902 1971 10 20.61 
410902 1971 11 15.52 
410902 1971 12 12.69 
410902 1972 1 10.22 
410902 1972 2 11.96 
410902 1972 3 18.30 
410902 1972 4 21.51 
410902 1972 5 21.94 
410902 1972 6 25.66 
410902 1972 7 26.61 
410902 1972 8 26.39 
410902 1972 9 25.83 
410902 1972 10 20.06 
410902 1972 11 11.06 
410902 1972 12 8.34 
410902 1973 1 6.80 
410902 1973 2 9.60 
410902 1973 3 16.59 
410902 1973 4 16.98 
410902 1973 5 21.90 
410902 1973 6 24.73 
410902 1973 7 26.77 
410902 1973 8 25.66 
410902 1973 9 24.76 
410902 1973 10 20.74 
410902 1973 11 17.66 
410902 1973 12 9.86 
410902 1974 1 8.91 
410902 1974 2 12.21 
410902 1974 3 19.22 
410902 1974 4 19.57 
410902 1974 5 24.14 
410902 1974 6 25.34 
410902 1974 7 27.50 
410902 1974 8 26.33 
410902 1974 9 21.61 
410902 1974 10 19.05 
410902 1974 11 13.01 
410902 1974 12 8.97 
410902 1975 1 10.92 
410902 1975 2 11.05 
410902 1975 3 15.24 
410902 1975 4 18.73 
410902 1975 5 22.60 
410902 1975 6 25.39 
410902 1975 7 26.05 
410902 1975 8 26.66 
410902 1975 9 22.78 
410902 1975 10 19.85 
410902 1975 11 14.64 
410902 1975 12 10.61 
410902 1976 1 8.26 
410902 1976 2 14.98 
410902 1976 3 16.86 
410902 1976 4 18.88 
410902 1976 5 20.60 
410902 1976 6 25.27 
410902 1976 7 24.84 
410902 1976 8 26.51 
410902 1976 9 24.29 
410902 1976 10 15.05 
410902 1976 11 10.67 
410902 1976 12 8.39 
410902 1977 1 5.72 
410902 1977 2 11.49 
410902 1977 3 15.62 
410902 1977 4 18.47 
410902 1977 5 23.22 
410902 1977 6 26.01 
410902 1977 7 27.90 
410902 1977 8 28.46 
410902 1977 9 27.33 
410902 1977 10 20.58 
410902 1977 11 14.91 
410902 1977 12 10.79 
410902 1978 1 5.85 
410902 1978 2 6.88 
410902 1978 3 14.18 
410902 1978 4 19.75 
410902 1978 5 24.26 
410902 1978 6 27.22 
410902 1978 7 28.79 
410902 1978 8 26.99 
410902 1978 9 24.57 
410902 1978 10 19.47 
410902 1978 11 15.48 
410902 1978 12 9.52 
410902 1979 1 4.57 
410902 1979 2 9.49 
410902 1979 3 15.51 
410902 1979 4 19.13 
410902 1979 5 21.03 
410902 1979 6 25.23 
410902 1979 7 27.64 
410902 1979 8 26.66 
410902 1979 9 23.53 
410902 1979 10 21.89 
410902 1979 11 12.40 
410902 1979 12 10.33 
411000 1970 1 0.85 
411000 1970 2 6.75 
411000 1970 3 5.45 
411000 1970 4 11.66 
411000 1970 5 19.23 
411000 1970 6 22.66 
411000 1970 7 25.40 
411000 1970 8 25.40 
411000 1970 9 20.09 
411000 1970 10 11.66 
411000 1970 11 7.61 
411000 1970 12 6.36 
411000 1971 1 3.56 
411000 1971 2 3.17 
411000 1971 3 8.05 
411000 1971 4 12.71 
411000 1971 5 17.07 
411000 1971 6 24.36 
411000 1971 7 24.92 
411000 1971 8 22.01 
411000 1971 9 18.98 
411000 1971 10 14.16 
411000 1971 11 8.37 
411000 1971 12 4.11 
411000 1972 1 2.95 
411000 1972 2 5.74 
411000 1972 3 11.58 
411000 1972 4 15.04 
411000 1972 5 17.54 
411000 1972 6 23.56 
411000 1972 7 23.69 
411000 1972 8 22.88 
411000 1972 9 19.99 
411000 1972 10 14.22 
411000 1972 11 3.22 
411000 1972 12 1.56 
411000 1973 1 0.54 
411000 1973 2 3.67 
411000 1973 3 7.60 
411000 1973 4 9.11 
411000 1973 5 16.24 
411000 1973 6 22.46 
411000 1973 7 24.50 
411000 1973 8 24.50 
411000 1973 9 19.50 
411000 1973 10 16.00 
411000 1973 11 9.82 
411000 1973 12 3.71 
411000 1974 1 1.63 
411000 1974 2 5.61 
411000 1974 3 11.44 
411000 1974 4 14.10 
411000 1974 5 21.18 
411000 1974 6 23.32 
411000 1974 7 25.76 
411000 1974 8 22.03 
411000 1974 9 16.74 
411000 1974 10 14.66 
411000 1974 11 7.85 
411000 1974 12 2.67 
411000 1975 1 2.72 
411000 1975 2 1.81 
411000 1975 3 7.01 
411000 1975 4 11.36 
411000 1975 5 16.98 
411000 1975 6 22.32 
411000 1975 7 23.51 
411000 1975 8 24.39 
411000 1975 9 18.75 
411000 1975 10 15.06 
411000 1975 11 7.28 
411000 1975 12 5.17 
411000 1976 1 2.91 
411000 1976 2 8.54 
411000 1976 3 8.00 
411000 1976 4 14.41 
411000 1976 5 15.84 
411000 1976 6 23.03 
411000 1976 7 23.73 
411000 1976 8 23.81 
411000 1976 9 20.04 
411000 1976 10 10.56 
411000 1976 11 5.26 
411000 1976 12 3.74 
411000 1977 1 -0.85 
411000 1977 2 6.46 
411000 1977 3 8.56 
411000 1977 4 13.66 
411000 1977 5 19.95 
411000 1977 6 25.32 
411000 1977 7 25.66 
411000 1977 8 24.52 
411000 1977 9 21.90 
411000 1977 10 15.30 
411000 1977 11 8.39 
411000 1977 12 5.11 
411000 1978 1 -0.49 
411000 1978 2 0.06 
411000 1978 3 8.90 
411000 1978 4 16.05 
411000 1978 5 17.75 
411000 1978 6 23.71 
411000 1978 7 26.37 
411000 1978 8 23.43 
411000 1978 9 20.40 
411000 1978 10 15.46 
411000 1978 11 7.87 
411000 1978 12 1.54 
411000 1979 1 -3.12 
411000 1979 2 5.15 
411000 1979 3 9.07 
411000 1979 4 13.46 
411000 1979 5 17.40 
411000 1979 6 21.83 
411000 1979 7 25.78 
411000 1979 8 22.72 
